ott_id,Group,Family,unique_name
213980,Gymnosperms,PINACEAE,Pinus wangii
876317,Gymnosperms,PINACEAE,Abies fraseri
830812,Gymnosperms,PINACEAE,Pinus heldreichii
582854,Gymnosperms,ZAMIACEAE,Encephalartos laevifolius
6011314,Gymnosperms,ZAMIACEAE,Zamia tolimensis
568650,Gymnosperms,PINACEAE,Pinus monticola
22198,Gymnosperms,GNETACEAE,Gnetum acutum
6011289,Gymnosperms,ZAMIACEAE,Zamia incognita
991964,Gymnosperms,ZAMIACEAE,Macrozamia lomandroides
1091077,Gymnosperms,PINACEAE,Picea maximowiczii
245484,Gymnosperms,CYCADACEAE,Cycas tropophylla
693247,Gymnosperms,PINACEAE,Larix griffithii
608489,Gymnosperms,PINACEAE,Tsuga mertensiana
582844,Gymnosperms,CUPRESSACEAE,Chamaecyparis lawsoniana
93722,Gymnosperms,CUPRESSACEAE,Callitris oblonga
11398,Gymnosperms,ZAMIACEAE,Ceratozamia latifolia
702204,Gymnosperms,CUPRESSACEAE,Callitropsis funebris
4001560,Gymnosperms,GNETACEAE,Gnetum gracilipes
84957,Gymnosperms,ZAMIACEAE,Encephalartos longifolius
6011297,Gymnosperms,ZAMIACEAE,Zamia onan-reyesii
983643,Gymnosperms,ZAMIACEAE,Encephalartos caffer
324772,Gymnosperms,CUPRESSACEAE,Chamaecyparis obtusa
3866779,Gymnosperms,PODOCARPACEAE,Dacrydium gracile
257429,Gymnosperms,PODOCARPACEAE,Retrophyllum vitiense
196082,Gymnosperms,CYCADACEAE,Cycas simplicipinna
753464,Gymnosperms,PINACEAE,Abies squamata
83825,Gymnosperms,ZAMIACEAE,Encephalartos schaijesii
6011141,Gymnosperms,CYCADACEAE,Cycas lacrimans
615994,Gymnosperms,PODOCARPACEAE,Podocarpus spathoides
6011154,Gymnosperms,CYCADACEAE,Cycas vespertilio
786785,Gymnosperms,PINACEAE,Pinus albicaulis
768702,Gymnosperms,PODOCARPACEAE,Podocarpus brevifolius
6011286,Gymnosperms,ZAMIACEAE,Zamia grijalvensis
140066,Gymnosperms,PINACEAE,Abies numidica
6011294,Gymnosperms,ZAMIACEAE,Zamia nesophila
994545,Gymnosperms,PINACEAE,Keteleeria davidiana
6011134,Gymnosperms,CYCADACEAE,Cycas cantafolia
179190,Gymnosperms,ZAMIACEAE,Ceratozamia euryphyllidia
813320,Gymnosperms,CYCADACEAE,Cycas brachycantha
582842,Gymnosperms,CYCADACEAE,Cycas rumphii
616005,Gymnosperms,PODOCARPACEAE,Podocarpus ramosii
763084,Gymnosperms,PINACEAE,Picea crassifolia
573564,Gymnosperms,PODOCARPACEAE,Podocarpus smithii
883814,Gymnosperms,CUPRESSACEAE,Chamaecyparis pisifera
317752,Gymnosperms,ZAMIACEAE,Zamia cremnophila
517943,Gymnosperms,PINACEAE,Picea abies
3866776,Gymnosperms,PODOCARPACEAE,Dacrydium spathoides
636909,Gymnosperms,PINACEAE,Pinus muricata
3866747,Gymnosperms,PODOCARPACEAE,Podocarpus laubenfelsii
216744,Gymnosperms,CUPRESSACEAE,Actinostrobus acuminatus
11409,Gymnosperms,ZAMIACEAE,Dioon stevensonii
994858,Gymnosperms,ZAMIACEAE,Zamia poeppigiana
615992,Gymnosperms,PODOCARPACEAE,Podocarpus subtropicalis
1044480,Gymnosperms,PINACEAE,Pinus balfouriana
445439,Gymnosperms,PODOCARPACEAE,Nageia motleyi
207233,Gymnosperms,PODOCARPACEAE,Dacrydium cupressinum (species in kingdom Archaeplastida)
797543,Gymnosperms,CYCADACEAE,Cycas sexseminifera
179182,Gymnosperms,ZAMIACEAE,Ceratozamia whitelockiana
229659,Gymnosperms,PINACEAE,Picea morrisonicola
837881,Gymnosperms,PINACEAE,Pinus maximartinezii
635125,Gymnosperms,PINACEAE,Pinus greggii
36932,Gymnosperms,PINACEAE,Picea obovata
